net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,%Defintieve aansl (NRM),type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc
westland-infra,871718518003006694,VAN ALKEMADESTRAAT,2678VK,2678VK,DE LIER,12,100.0,100.0,100,92,G4,1561,0.0,0
westland-infra,871718518003006694,VAN ALKEMADESTRAAT,2678VL,2678VL,DE LIER,25,100.0,100.0,100,92,G4,1937,0.0,0
westland-infra,871718518003006694,VAN LOCKHORSTSTRAAT,2678VM,2678VM,DE LIER,20,100.0,100.0,100,100,G4,1369,0.0,0
westland-infra,871718518003006694,VAN LOCKHORSTSTRAAT,2678VN,2678VN,DE LIER,17,100.0,100.0,100,94,G4,1725,0.0,0
westland-infra,871718518003006694,VAN WASSENAARSTRAAT,2678VP,2678VP,DE LIER,19,100.0,100.0,100,89,G4,1386,0.0,0
westland-infra,871718518003006694,VAN DIJCKSTRAAT,2678VR,2678VR,DE LIER,11,100.0,100.0,100,100,G4,1738,0.0,0
westland-infra,871718518003006694,VAN DIJCKSTRAAT,2678VS,2678VS,DE LIER,23,100.0,100.0,100,91,G4,1688,0.0,0
westland-infra,871718518003006694,VAN SWIETENSTRAAT,2678VT,2678VT,DE LIER,17,100.0,100.0,100,100,G4,1462,0.0,0
westland-infra,871718518003006694,VAN SWIETENSTRAAT,2678VV,2678VV,DE LIER,18,100.0,100.0,100,94,G4,1290,0.0,0
westland-infra,871718518003006694,VAN POLANENSTRAAT,2678VW,2678VW,DE LIER,19,100.0,100.0,100,95,G4,1395,0.0,0
westland-infra,871718518003006694,VAN POLANENSTRAAT,2678VX,2678VZ,DE LIER,26,100.0,100.0,100,100,G4,1611,0.0,0
westland-infra,871718518003006694,ALICANTE,2678WB,2678WB,DE LIER,14,100.0,100.0,100,100,G4,1087,0.0,0
westland-infra,871718518003006694,ALICANTE,2678WC,2678WC,DE LIER,13,100.0,100.0,100,92,G4,942,0.0,0
westland-infra,871718518003006694,FRANKENTHALER,2678WD,2678WD,DE LIER,27,100.0,100.0,100,96,G4,1199,0.0,0
westland-infra,871718518003006694,FRANKENTHALER,2678WE,2678WG,DE LIER,28,100.0,100.0,100,96,G4,1766,0.0,0
westland-infra,871718518003006694,MAROC,2678WH,2678WH,DE LIER,17,100.0,100.0,100,47,G6,1131,0.0,0
westland-infra,871718518003006694,MUSKAAT,2678WJ,2678WJ,DE LIER,29,100.0,100.0,100,86,G4,1439,0.0,0
westland-infra,871718518003006694,MUSKAAT,2678WK,2678WK,DE LIER,25,100.0,100.0,100,100,G4,1068,0.0,0
westland-infra,871718518003006694,MUSKAAT,2678WL,2678WL,DE LIER,17,100.0,100.0,100,94,G4,1070,0.0,0
westland-infra,871718518003006694,LEEUWERIKLAAN,2678WN,2678WN,DE LIER,46,100.0,100.0,100,100,G4,1396,0.0,0
westland-infra,871718518003006694,LEEUWERIKLAAN,2678WP,2678WP,DE LIER,38,100.0,100.0,100,100,G4,766,0.0,0
westland-infra,871718518003006694,REIGERLAAN,2678WR,2678WR,DE LIER,44,100.0,100.0,100,98,G4,1336,0.0,0
westland-infra,871718518003006694,REIGERLAAN,2678WS,2678WS,DE LIER,32,100.0,100.0,100,97,G4,1061,0.0,0
westland-infra,871718518003006694,REIGERLAAN,2678WT,2678WT,DE LIER,26,100.0,100.0,100,100,G4,1168,0.0,0
westland-infra,871718518003006694,LEEUWERIKLAAN,2678WV,2678WV,DE LIER,23,100.0,100.0,100,100,G4,629,0.0,0
westland-infra,871718518003006694,MEERKOET,2678XA,2678XA,DE LIER,16,100.0,100.0,100,100,G4,1260,0.0,0
westland-infra,871718518003006694,KOOLMEES,2678XB,2678XB,DE LIER,24,100.0,100.0,100,100,G4,962,0.0,0
westland-infra,871718518003006694,ZWALUW,2678XC,2678XC,DE LIER,27,100.0,100.0,100,100,G4,1157,0.0,0
westland-infra,871718518003006694,LIJSTER,2678XD,2678XD,DE LIER,26,100.0,100.0,100,96,G4,1279,0.0,0
westland-infra,871718518003006694,FUUT,2678XK,2678XK,DE LIER,20,100.0,100.0,100,95,G4,1241,0.0,0
westland-infra,871718518003006694,ZILVERMEEUW,2678XL,2678XL,DE LIER,18,100.0,100.0,100,94,G4,1146,0.0,0
westland-infra,871718518003006694,ZILVERMEEUW,2678XM,2678XM,DE LIER,18,100.0,100.0,100,94,G4,1384,0.0,0
westland-infra,871718518003006694,MANTELMEEUW,2678XN,2678XN,DE LIER,16,100.0,100.0,100,100,G4,1392,0.0,0
westland-infra,871718518003006694,SCHOLEKSTER,2678XP,2678XP,DE LIER,19,100.0,100.0,100,100,G4,1222,0.0,0
westland-infra,871718518003006694,KIEVIT,2678XR,2678XR,DE LIER,29,100.0,100.0,100,97,G4,662,0.0,0
westland-infra,871718518003006694,BURG KAMPSCHOERSTRAAT,2681AA,2681AA,MONSTER,14,100.0,100.0,100,100,G4,1732,0.0,0
westland-infra,871718518003006694,BURG KAMPSCHOERSTRAAT,2681AB,2681AB,MONSTER,19,100.0,100.0,100,95,G4,3551,0.0,0
westland-infra,871718518003006694,BURG KAMPSCHOERSTRAAT,2681AC,2681AD,MONSTER,19,100.0,100.0,100,95,G4,2216,0.0,0
westland-infra,871718518003006694,BURG KAMPSCHOERSTRAAT,2681AE,2681AE,MONSTER,13,100.0,100.0,100,92,G4,2054,0.0,0
westland-infra,871718518003006694,BURG KAMPSCHOERSTRAAT,2681AG,2681AG,MONSTER,12,100.0,100.0,100,100,G4,1981,0.0,0
westland-infra,871718518003006694,BURG KAMPSCHOERSTRAAT,2681AH,2681AH,MONSTER,13,100.0,100.0,100,69,G4,2465,0.0,0
westland-infra,871718518003006694,DE MASEMUDE,2681AJ,2681AJ,MONSTER,24,100.0,100.0,100,100,G4,808,0.0,0
westland-infra,871718518003006694,DE MASEMUDE,2681AK,2681AK,MONSTER,30,100.0,100.0,100,100,G4,754,0.0,0
westland-infra,871718518003006694,AMANDELGAARDE,2681AL,2681AL,MONSTER,27,100.0,100.0,100,93,G4,1311,0.0,0
westland-infra,871718518003006694,AMANDELGAARDE,2681AM,2681AN,MONSTER,24,100.0,100.0,100,100,G4,1909,0.0,0
westland-infra,871718518003006694,CHOORSTRAAT,2681AP,2681AP,MONSTER,33,100.0,100.0,100,91,G4,1594,0.0,0
westland-infra,871718518003006694,DE KRUITHOFF,2681AR,2681AR,MONSTER,31,100.0,100.0,100,81,G4,3088,0.0,0
westland-infra,871718518003006694,CHOORSTRAAT,2681AS,2681AT,MONSTER,15,100.0,100.0,100,100,G4,1590,0.0,0
westland-infra,871718518003006694,CHOORSTRAAT,2681AV,2681AV,MONSTER,16,100.0,100.0,100,81,G4,2602,0.0,0
westland-infra,871718518003006694,CHOORSTRAAT,2681AW,2681AX,MONSTER,30,100.0,100.0,100,93,G4,2619,0.0,0
westland-infra,871718518003006694,DR VAN DEN BRINKSTRAAT,2681AZ,2681AZ,MONSTER,25,100.0,100.0,100,88,G4,1456,0.0,0
westland-infra,871718518003006694,DR VAN DEN BRINKSTRAAT,2681BA,2681BA,MONSTER,26,100.0,100.0,100,96,G4,2383,0.0,0
westland-infra,871718518003006694,KERKPLEIN,2681BB,2681BC,MONSTER,20,100.0,100.0,100,80,G4,2425,0.0,0
westland-infra,871718518003006694,HERENSTRAAT,2681BD,2681BD,MONSTER,15,100.0,100.0,100,100,G4,1347,0.0,0
westland-infra,871718518003006694,HERENSTRAAT,2681BE,2681BG,MONSTER,20,100.0,100.0,100,65,G4,2345,0.0,0
westland-infra,871718518003006694,HERENSTRAAT,2681BH,2681BH,MONSTER,20,100.0,100.0,100,85,G4,2252,0.0,0
westland-infra,871718518003006694,KERKPAD,2681BJ,2681BK,MONSTER,47,100.0,100.0,100,98,G4,1241,0.0,0
westland-infra,871718518003006694,MOLENSTRAAT,2681BL,2681BL,MONSTER,22,100.0,100.0,100,95,G4,1863,0.0,0
westland-infra,871718518003006694,MOLENSTRAAT,2681BM,2681BN,MONSTER,22,100.0,100.0,100,86,G4,2211,0.0,0
westland-infra,871718518003006694,MOLENSTRAAT,2681BP,2681BP,MONSTER,20,100.0,100.0,100,90,G4,2478,0.0,0
westland-infra,871718518003006694,MOLENSTRAAT,2681BR,2681BR,MONSTER,16,100.0,100.0,100,88,G4,2464,0.0,0
westland-infra,871718518003006694,MOLENSTRAAT,2681BS,2681BS,MONSTER,30,100.0,100.0,100,80,G4,2138,0.0,0
westland-infra,871718518003006694,MOLENSTRAAT,2681BT,2681BT,MONSTER,17,100.0,100.0,100,94,G4,2359,0.0,0
westland-infra,871718518003006694,MOLENSTRAAT,2681BV,2681BV,MONSTER,19,100.0,100.0,100,100,G4,2034,0.0,0
westland-infra,871718518003006694,MOLENSTRAAT,2681BW,2681BW,MONSTER,13,100.0,100.0,100,77,G4,2181,0.0,0
westland-infra,871718518003006694,MOLENSTRAAT,2681BX,2681BX,MONSTER,20,100.0,100.0,100,95,G4,2011,0.0,0
westland-infra,871718518003006694,MOLENSTRAAT,2681BZ,2681BZ,MONSTER,17,100.0,100.0,100,100,G4,1134,0.0,0
westland-infra,871718518003006694,EMMAPLEIN,2681CA,2681CB,MONSTER,24,100.0,100.0,100,96,G4,2117,0.0,0
westland-infra,871718518003006694,HORTENSIASTRAAT,2681CC,2681CC,MONSTER,13,100.0,100.0,100,92,G4,2305,0.0,0
westland-infra,871718518003006694,HORTENSIASTRAAT,2681CD,2681CD,MONSTER,15,100.0,100.0,100,100,G4,1710,0.0,0
westland-infra,871718518003006694,HORTENSIASTRAAT,2681CE,2681CE,MONSTER,12,100.0,100.0,100,83,G4,1669,0.0,0
westland-infra,871718518003006694,HORTENSIASTRAAT,2681CG,2681CG,MONSTER,15,100.0,100.0,100,100,G4,2239,0.0,0
westland-infra,871718518003006694,ERICASTRAAT,2681CH,2681CH,MONSTER,19,100.0,100.0,100,100,G4,1818,0.0,0
westland-infra,871718518003006694,ERICASTRAAT,2681CJ,2681CJ,MONSTER,24,100.0,100.0,100,100,G4,1903,0.0,0
westland-infra,871718518003006694,ZEESTRAAT,2681CK,2681CK,MONSTER,14,100.0,100.0,100,93,G4,1476,0.0,0
westland-infra,871718518003006694,ZEESTRAAT,2681CL,2681CL,MONSTER,21,100.0,100.0,100,100,G4,1431,0.0,0
westland-infra,871718518003006694,ZEESTRAAT,2681CM,2681CM,MONSTER,13,100.0,100.0,100,100,G4,1471,0.0,0
westland-infra,871718518003006694,ZEESTRAAT,2681CN,2681CN,MONSTER,20,100.0,100.0,100,100,G4,1043,0.0,0
westland-infra,871718518003006694,ACACIASTRAAT,2681CP,2681CP,MONSTER,35,100.0,100.0,100,100,G4,1428,0.0,0
westland-infra,871718518003006694,AHORNSTRAAT,2681CR,2681CR,MONSTER,14,100.0,100.0,100,86,G4,1724,0.0,0
westland-infra,871718518003006694,AHORNSTRAAT,2681CS,2681CS,MONSTER,29,100.0,100.0,100,100,G4,1161,0.0,0
westland-infra,871718518003006694,LIJSTERBESSTRAAT,2681CT,2681CV,MONSTER,19,100.0,100.0,100,95,G4,1816,0.0,0
westland-infra,871718518003006694,MOLENERF,2681CW,2681CW,MONSTER,12,100.0,100.0,100,100,G4,1640,0.0,0
westland-infra,871718518003006694,VAN BEMMELLAAN,2681CX,2681CX,MONSTER,40,100.0,100.0,100,98,G4,959,0.0,0
westland-infra,871718518003006694,VAN BEMMELLAAN,2681CZ,2681CZ,MONSTER,17,100.0,100.0,100,100,G4,2177,0.0,0
westland-infra,871718518003006694,ERICAHOF,2681DB,2681DE,MONSTER,40,100.0,100.0,100,98,G4,1284,0.0,0
westland-infra,871718518003006694,HERCKENRATHSTRAAT,2681DG,2681DG,MONSTER,43,100.0,100.0,100,98,G4,1622,0.0,0
westland-infra,871718518003006694,PLATSCHELP,2681DK,2681DX,MONSTER,19,100.0,100.0,100,100,G4,1574,0.0,0
westland-infra,871718518003006694,GROENENDAAL,2681DZ,2681EA,MONSTER,24,100.0,100.0,100,100,G4,4235,0.0,0
westland-infra,871718518003006694,LARIXLAAN,2681EB,2681EB,MONSTER,17,100.0,100.0,100,100,G4,1959,0.0,0
westland-infra,871718518003006694,LARIXLAAN,2681EC,2681EC,MONSTER,14,100.0,100.0,100,100,G4,2033,0.0,0
westland-infra,871718518003006694,LARIXLAAN,2681ED,2681ED,MONSTER,12,100.0,100.0,100,100,G4,2058,0.0,0
westland-infra,871718518003006694,JASMIJNSTRAAT,2681EE,2681EE,MONSTER,10,100.0,100.0,100,100,G4,2309,0.0,0
westland-infra,871718518003006694,TAETS VAN AMERONGENSTR,2681EG,2681EG,MONSTER,12,100.0,100.0,100,100,G4,1787,0.0,0
westland-infra,871718518003006694,TAETS VAN AMERONGENSTR,2681EH,2681EH,MONSTER,15,100.0,100.0,100,93,G4,1552,0.0,0
westland-infra,871718518003006694,SERINGENSTRAAT,2681EJ,2681EJ,MONSTER,15,100.0,100.0,100,93,G4,1677,0.0,0
westland-infra,871718518003006694,SERINGENSTRAAT,2681EK,2681EK,MONSTER,15,100.0,100.0,100,100,G4,1490,0.0,0
westland-infra,871718518003006694,SERINGENSTRAAT,2681EL,2681EL,MONSTER,14,100.0,100.0,100,100,G4,1970,0.0,0
westland-infra,871718518003006694,SERINGENSTRAAT,2681EM,2681EM,MONSTER,22,100.0,100.0,100,95,G4,1507,0.0,0
westland-infra,871718518003006694,SERINGENSTRAAT,2681EN,2681EN,MONSTER,16,100.0,100.0,100,100,G4,2008,0.0,0
westland-infra,871718518003006694,SERINGENSTRAAT,2681EP,2681EP,MONSTER,15,100.0,100.0,100,100,G4,1450,0.0,0
westland-infra,871718518003006694,MAGNOLIA,2681ER,2681ER,MONSTER,13,100.0,100.0,100,92,G4,1479,0.0,0
westland-infra,871718518003006694,MAGNOLIA,2681ES,2681ES,MONSTER,12,100.0,100.0,100,100,G4,1854,0.0,0
westland-infra,871718518003006694,ROZEMARIJN,2681ET,2681ET,MONSTER,15,100.0,100.0,100,100,G4,1654,0.0,0
westland-infra,871718518003006694,ZEEDISTELSTRAAT,2681EV,2681EV,MONSTER,10,100.0,100.0,100,100,G4,1352,0.0,0
westland-infra,871718518003006694,OLEANDER,2681EW,2681EW,MONSTER,14,100.0,100.0,100,100,G4,1594,0.0,0
westland-infra,871718518003006694,CLEMATIS,2681EX,2681EX,MONSTER,21,100.0,100.0,100,100,G4,1346,0.0,0
westland-infra,871718518003006694,MOLENBRINK,2681EZ,2681EZ,MONSTER,26,100.0,100.0,100,92,G4,1323,0.0,0
westland-infra,871718518003006694,DUINSTRAAT,2681GA,2681GB,MONSTER,30,100.0,100.0,100,97,G4,1538,0.0,0
westland-infra,871718518003006694,DUINSTRAAT,2681GC,2681GC,MONSTER,20,100.0,100.0,100,100,G4,1214,0.0,0
westland-infra,871718518003006694,DUINSTRAAT,2681GD,2681GD,MONSTER,16,100.0,100.0,100,100,G4,1369,0.0,0
westland-infra,871718518003006694,GOUDENREGENSTRAAT,2681GE,2681GE,MONSTER,13,100.0,100.0,100,100,G4,2289,0.0,0
westland-infra,871718518003006694,GOUDENREGENSTRAAT,2681GG,2681GG,MONSTER,13,100.0,100.0,100,92,G4,1760,0.0,0
westland-infra,871718518003006694,GOUDENREGENSTRAAT,2681GH,2681GH,MONSTER,34,100.0,100.0,100,94,G4,2047,0.0,0
westland-infra,871718518003006694,HELMSTRAAT,2681GJ,2681GJ,MONSTER,11,100.0,100.0,100,100,G4,1889,0.0,0
westland-infra,871718518003006694,HELMSTRAAT,2681GK,2681GK,MONSTER,18,100.0,100.0,100,100,G4,1229,0.0,0
westland-infra,871718518003006694,BRAAMSTRAAT,2681GL,2681GL,MONSTER,19,100.0,100.0,100,100,G4,1381,0.0,0
westland-infra,871718518003006694,BRAAMSTRAAT,2681GM,2681GM,MONSTER,15,100.0,100.0,100,100,G4,1623,0.0,0
westland-infra,871718518003006694,VARENSTRAAT,2681GN,2681GN,MONSTER,10,100.0,100.0,100,100,G4,1252,0.0,0
westland-infra,871718518003006694,VARENSTRAAT,2681GP,2681GP,MONSTER,11,100.0,100.0,100,100,G4,1240,0.0,0
westland-infra,871718518003006694,MOLENWEG,2681GR,2681GR,MONSTER,13,100.0,100.0,100,100,G4,2652,0.0,0
westland-infra,871718518003006694,MOLENWEG,2681GS,2681GT,MONSTER,25,100.0,100.0,100,88,G4,2908,0.0,0
westland-infra,871718518003006694,GEESTERWIJCKSTRAAT,2681GV,2681GV,MONSTER,24,100.0,100.0,100,100,G4,1715,0.0,0
westland-infra,871718518003006694,GEESTERWIJCKSTRAAT,2681GW,2681GW,MONSTER,16,100.0,100.0,100,100,G4,1992,0.0,0
westland-infra,871718518003006694,GEESTERWIJCKSTRAAT,2681GX,2681GX,MONSTER,16,100.0,100.0,100,100,G4,1657,0.0,0
westland-infra,871718518003006694,JAN VAN POLANENSTRAAT,2681GZ,2681GZ,MONSTER,26,100.0,100.0,100,96,G4,1806,0.0,0
westland-infra,871718518003006694,NASSAUPLEIN,2681HA,2681HA,MONSTER,10,100.0,100.0,100,100,G4,1371,0.0,0
westland-infra,871718518003006694,NASSAUPLEIN,2681HB,2681HB,MONSTER,11,100.0,100.0,100,91,G4,2169,0.0,0
westland-infra,871718518003006694,WASSENAARSTRAAT,2681HC,2681HC,MONSTER,25,100.0,100.0,100,96,G4,1469,0.0,0
westland-infra,871718518003006694,WASSENAARSTRAAT,2681HD,2681HD,MONSTER,14,100.0,100.0,100,100,G4,1865,0.0,0
westland-infra,871718518003006694,GEESTWEG,2681HE,2681HE,MONSTER,18,100.0,100.0,100,89,G4,1856,0.0,0
westland-infra,871718518003006694,GEESTWEG,2681HG,2681HH,MONSTER,31,100.0,100.0,100,94,G4,1779,0.0,0
westland-infra,871718518003006694,DUYVENVOORDESTRAAT,2681HJ,2681HJ,MONSTER,22,100.0,100.0,100,100,G4,1281,0.0,0
westland-infra,871718518003006694,DUYVENVOORDESTRAAT,2681HK,2681HK,MONSTER,23,100.0,100.0,100,100,G4,1101,0.0,0
westland-infra,871718518003006694,DUYVENVOORDESTRAAT,2681HL,2681HL,MONSTER,21,100.0,100.0,100,95,G4,1959,0.0,0
westland-infra,871718518003006694,DUYVENVOORDESTRAAT,2681HM,2681HM,MONSTER,16,100.0,100.0,100,94,G4,1668,0.0,0
westland-infra,871718518003006694,DUYVENVOORDESTRAAT,2681HN,2681HN,MONSTER,11,100.0,100.0,100,82,G4,4834,0.0,0
westland-infra,871718518003006694,MADESTEYN,2681HP,2681HP,MONSTER,22,100.0,100.0,100,91,G4,184,0.0,0
westland-infra,871718518003006694,MADESTEYN,2681HR,2681HR,MONSTER,22,100.0,100.0,100,100,G4,215,0.0,0
westland-infra,871718518003006694,BERKHOUT,2681HS,2681HS,MONSTER,22,100.0,100.0,100,100,G4,221,0.0,0
westland-infra,871718518003006694,BERKHOUT,2681HT,2681HT,MONSTER,22,100.0,100.0,100,100,G4,224,0.0,0
westland-infra,871718518003006694,VALCKESTEYN,2681HV,2681HV,MONSTER,21,100.0,100.0,100,100,G4,218,0.0,0
westland-infra,871718518003006694,VALCKESTEYN,2681HW,2681HW,MONSTER,22,100.0,100.0,100,100,G4,169,0.0,0
westland-infra,871718518003006694,OUDENBORCH,2681HX,2681HX,MONSTER,21,100.0,100.0,100,95,G4,244,0.0,0
westland-infra,871718518003006694,OUDENBORCH,2681HZ,2681HZ,MONSTER,21,100.0,100.0,100,100,G4,187,0.0,0
westland-infra,871718518003006694,VAN BREDERODESTRAAT,2681JA,2681JA,MONSTER,19,100.0,100.0,100,89,G4,1504,0.0,0
westland-infra,871718518003006694,VIJVERWEG,2681JB,2681JB,MONSTER,21,100.0,100.0,100,90,G4,2304,0.0,0
westland-infra,871718518003006694,DE POLANENSINGEL,2681JD,2681JL,MONSTER,24,100.0,100.0,100,96,G4,2438,0.0,0
westland-infra,871718518003006694,OBRECHT,2681JM,2681JM,MONSTER,25,100.0,100.0,100,100,G4,1123,0.0,0
westland-infra,871718518003006694,OBRECHT,2681JN,2681JN,MONSTER,21,100.0,100.0,100,100,G4,1338,0.0,0
westland-infra,871718518003006694,OBRECHT,2681JP,2681JR,MONSTER,29,100.0,100.0,100,100,G4,1641,0.0,0
westland-infra,871718518003006694,SCHELFHOUT,2681JS,2681JS,MONSTER,21,100.0,100.0,100,90,G4,1291,0.0,0
westland-infra,871718518003006694,VAN TIJN,2681JT,2681JV,MONSTER,34,100.0,100.0,100,100,G4,1225,0.0,0
westland-infra,871718518003006694,SCHOUMAN,2681JW,2681JW,MONSTER,16,100.0,100.0,100,100,G4,837,0.0,0
westland-infra,871718518003006694,HET EILAND,2681JX,2681JX,MONSTER,32,100.0,100.0,100,97,G4,1570,0.0,0
westland-infra,871718518003006694,HET VELD,2681JZ,2681JZ,MONSTER,35,100.0,100.0,100,97,G4,1929,0.0,0
westland-infra,871718518003006694,VAN GOGHLAAN,2681KA,2681KC,MONSTER,29,100.0,100.0,100,97,G4,2381,0.0,0
westland-infra,871718518003006694,VERDILAAN,2681KD,2681KD,MONSTER,19,100.0,100.0,100,95,G4,1217,0.0,0
westland-infra,871718518003006694,VERDILAAN,2681KE,2681KE,MONSTER,22,100.0,100.0,100,100,G4,1340,0.0,0
westland-infra,871718518003006694,VERDILAAN,2681KG,2681KH,MONSTER,19,100.0,100.0,100,95,G4,1356,0.0,0
westland-infra,871718518003006694,SCHUBERT,2681KJ,2681KJ,MONSTER,20,100.0,100.0,100,100,G4,915,0.0,0
westland-infra,871718518003006694,MOZART,2681KK,2681KM,MONSTER,35,100.0,100.0,100,91,G4,1257,0.0,0
westland-infra,871718518003006694,VIVALDI,2681KN,2681KN,MONSTER,19,100.0,100.0,100,95,G4,1361,0.0,0
westland-infra,871718518003006694,VERDILAAN,2681KP,2681KR,MONSTER,29,100.0,100.0,100,93,G4,2272,0.0,0
westland-infra,871718518003006694,VERDILAAN,2681KS,2681KS,MONSTER,25,100.0,100.0,100,100,G4,956,0.0,0
westland-infra,871718518003006694,VERDILAAN,2681KT,2681KT,MONSTER,18,100.0,100.0,100,100,G4,1055,0.0,0
westland-infra,871718518003006694,JOHANNES VERMEERSTRAAT,2681KV,2681KV,MONSTER,24,100.0,100.0,100,100,G4,1190,0.0,0
westland-infra,871718518003006694,SWEELINCK,2681KW,2681KW,MONSTER,18,100.0,100.0,100,100,G4,1578,0.0,0
westland-infra,871718518003006694,SWEELINCK,2681KX,2681KX,MONSTER,29,100.0,100.0,100,100,G4,1007,0.0,0
westland-infra,871718518003006694,HAVENHOF,2681KZ,2681LB,MONSTER,29,100.0,100.0,100,83,G4,2550,0.0,0
westland-infra,871718518003006694,HAVENSTRAAT,2681LC,2681LC,MONSTER,11,100.0,100.0,100,45,G4,7656,0.0,0
westland-infra,871718518003006694,KLOOSTERLAAN,2681LD,2681LD,MONSTER,61,100.0,100.0,100,90,G4,1851,0.0,0
westland-infra,871718518003006694,GANTELLAAN,2681LE,2681LE,MONSTER,19,100.0,100.0,100,63,G4,2837,0.0,0
westland-infra,871718518003006694,GANTELLAAN,2681LG,2681LG,MONSTER,14,100.0,100.0,100,79,G4,2981,0.0,0
westland-infra,871718518003006694,RAAPHORSTLAAN,2681LH,2681LK,MONSTER,25,100.0,100.0,100,52,G4,3465,0.0,0
westland-infra,871718518003006694,PAPELAAN,2681LL,2681LL,MONSTER,15,100.0,100.0,100,100,G4,3006,0.0,0
westland-infra,871718518003006694,ZWARTENDIJK,2681LM,2681LM,MONSTER,16,100.0,100.0,100,81,G4,3734,0.0,0
westland-infra,871718518003006694,ZWARTENDIJK,2681LN,2681LN,MONSTER,14,100.0,100.0,100,64,G4,3938,0.0,0
westland-infra,871718518003006694,ZWARTENDIJK,2681LP,2681LP,MONSTER,12,100.0,100.0,100,75,G4,3994,0.0,0
westland-infra,871718518003006694,ZWARTENDIJK,2681LR,2681LR,MONSTER,11,100.0,100.0,100,100,G4,2376,0.0,0
westland-infra,871718518003006694,ASSENDELFTLAAN,2681LS,2681LS,MONSTER,11,100.0,100.0,100,91,G4,2624,0.0,0
westland-infra,871718518003006694,POELDIJKSEWEG,2681LT,2681LT,MONSTER,16,100.0,100.0,100,81,G4,2725,0.0,0
westland-infra,871718518003006694,WAELLANDWEG,2681LV,2681LV,MONSTER,32,100.0,100.0,100,75,G4,2692,0.0,0
westland-infra,871718518003006694,POELDIJKSEWEG,2681LW,2681LW,MONSTER,15,100.0,100.0,100,87,G4,3301,0.0,0
westland-infra,871718518003006694,ALKEMADELAAN,2681LX,2681MH,MONSTER,32,100.0,100.0,100,88,G4,1876,0.0,0
westland-infra,871718518003006694,MONDRIAAN,2681MJ,2681MJ,MONSTER,20,100.0,100.0,100,95,G4,1639,0.0,0
westland-infra,871718518003006694,MONDRIAAN,2681MK,2681MK,MONSTER,14,100.0,100.0,100,100,G4,1419,0.0,0
westland-infra,871718518003006694,MONDRIAAN,2681ML,2681ML,MONSTER,14,100.0,100.0,100,100,G4,1615,0.0,0
westland-infra,871718518003006694,TOOROP,2681MN,2681MN,MONSTER,13,100.0,100.0,100,69,G4,3509,0.0,0
westland-infra,871718518003006694,MARIS,2681MP,2681MP,MONSTER,27,100.0,100.0,100,89,G4,2102,0.0,0
