net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume
8716912000008,871718518003002641,De Meidoorn,7701WB,7701WB,DEDEMSVAART,11.0,100.0,100.0,100.0,G4,2342
8716912000008,871718518003002641,De Hazelaar,7701WD,7701WD,DEDEMSVAART,11.0,100.0,100.0,100.0,G4,1558
8716912000008,871718518003002641,De Prunus,7701WG,7701WG,DEDEMSVAART,18.0,100.0,100.0,100.0,G4,1927
8716912000008,871718518003002641,De Prunus,7701WH,7701WH,DEDEMSVAART,20.0,100.0,100.0,100.0,G4,1997
8716912000008,871718518003002641,De Prunus,7701WJ,7701WJ,DEDEMSVAART,13.0,100.0,100.0,100.0,G4,2059
8716912000008,871718518003002641,De Prunus,7701WK,7701WN,DEDEMSVAART,26.0,100.0,100.0,100.0,G4,1887
8716912000008,871718518003002641,De Prunus,7701WP,7701WP,DEDEMSVAART,22.0,100.0,100.0,100.0,G4,2154
8716912000008,871718518003002641,De Prunus,7701WR,7701WR,DEDEMSVAART,14.0,100.0,100.0,100.0,G4,2100
8716912000008,871718518003002641,De Berberis,7701WS,7701XD,DEDEMSVAART,25.0,100.0,96.0,96.0,G4,1798
8716912000008,871718518003003556,Van Sandickstraat,7701XE,7701XE,DEDEMSVAART,33.0,100.0,100.0,100.0,G4,1086
8716912000008,871718518003012077,Van Barneveldstraat,7701XG,7701XG,DEDEMSVAART,18.0,100.0,100.0,100.0,G4,1453
8716912000008,871718518003002641,Cavaljestraat,7701XH,7701XH,DEDEMSVAART,38.0,100.0,100.0,100.0,G4,1036
8716912000008,871718518003003556,Dotingastraat,7701XJ,7701XJ,DEDEMSVAART,20.0,100.0,100.0,95.0,G4,1601
8716912000008,871718518003002641,Raveslootstraat,7701XK,7701XK,DEDEMSVAART,11.0,100.0,100.0,100.0,G4,1794
8716912000008,871718518003002641,Snouck Hurgronjestraat,7701XL,7701XM,DEDEMSVAART,25.0,100.0,96.0,100.0,G4,1893
8716912000008,871718518003002641,Verdistraat,7701ZA,7701ZA,DEDEMSVAART,13.0,100.0,92.31,100.0,G4,1885
8716912000008,871718518003002641,Beethovenstraat,7701ZB,7701ZB,DEDEMSVAART,15.0,100.0,100.0,100.0,G4,1689
8716912000008,871718518003002641,Smetanahof,7701ZC,7701ZC,DEDEMSVAART,19.0,100.0,100.0,100.0,G4,1690
8716912000008,871718518003002641,Mien Ruyslaan,7701ZD,7701ZD,DEDEMSVAART,16.0,100.0,100.0,100.0,G4,1658
8716912000008,871718518003002641,Mien Ruyslaan,7701ZE,7701ZE,DEDEMSVAART,16.0,100.0,100.0,100.0,G4,1377
8716912000008,871718518003002641,Mien Ruyslaan,7701ZG,7701ZG,DEDEMSVAART,10.0,100.0,100.0,100.0,G4,2640
8716912000008,871718518003002641,Zaaimansakker,7701ZH,7701ZH,DEDEMSVAART,14.0,100.0,100.0,100.0,G4,2137
8716912000008,871718518003002641,Zaaimansakker,7701ZJ,7701ZJ,DEDEMSVAART,18.0,100.0,100.0,100.0,G4,2354
8716912000008,871718518003002641,Kotermeerstal,7701ZK,7701ZK,DEDEMSVAART,23.0,100.0,100.0,100.0,G4,1844
8716912000008,871718518003012060,Van Goghstraat,7701ZL,7701ZL,DEDEMSVAART,24.0,100.0,100.0,100.0,G4,2027
8716912000008,871718518003002641,Jongkindstraat,7701ZM,7701ZM,DEDEMSVAART,20.0,100.0,100.0,100.0,G4,985
8716912000008,871718518003002641,Jonkerswijk,7701ZN,7701ZN,DEDEMSVAART,20.0,100.0,100.0,100.0,G4,1653
8716912000008,871718518003002641,Breitnerstraat,7701ZP,7701ZP,DEDEMSVAART,18.0,100.0,100.0,100.0,G4,1398
8716912000008,871718518003002641,Israelsstraat,7701ZR,7701ZR,DEDEMSVAART,20.0,100.0,100.0,95.0,G4,1523
8716912000008,871718518003012077,Marisstraat,7701ZS,7701ZT,DEDEMSVAART,62.0,100.0,100.0,100.0,G4,1045
8716912000008,871718518003002641,Mesdagstraat,7701ZV,7702AA,DEDEMSVAART,30.0,100.0,100.0,100.0,G4,1539
8716912000008,871718518003002641,De Lisdodde,7702AB,7702AB,DEDEMSVAART,28.0,100.0,100.0,100.0,G4,1939
8716912000008,871718518003002641,De Bereklauw,7702AC,7702AD,DEDEMSVAART,32.0,100.0,100.0,100.0,G4,1923
8716912000008,871718518003002641,De Aalscholver,7702AE,7702AE,DEDEMSVAART,10.0,100.0,100.0,100.0,G4,1903
8716912000008,871718518003002641,De Vossestaart,7702AG,7702AH,DEDEMSVAART,30.0,100.0,100.0,100.0,G4,1520
8716912000008,871718518003002641,De Blauwe Zegge,7702AJ,7702AJ,DEDEMSVAART,25.0,100.0,100.0,96.0,G4,1349
8716912000008,871718518003002641,De Blauwe Zegge,7702AK,7702AK,DEDEMSVAART,20.0,100.0,100.0,100.0,G4,1446
8716912000008,871718518003002641,De Vossestaart,7702AL,7702AN,DEDEMSVAART,18.0,100.0,100.0,100.0,G4,1751
8716912000008,871718518003002641,De Valeriaan,7702AR,7702AV,DEDEMSVAART,33.0,100.0,100.0,100.0,G4,1704
8716912000008,871718518003002641,De Zonnedauw,7702AW,7702AW,DEDEMSVAART,12.0,100.0,100.0,100.0,G4,1830
8716912000008,871718518003002641,De Rietgans,7702AX,7702AX,DEDEMSVAART,22.0,100.0,100.0,100.0,G4,1761
8716912000008,871718518003002641,De Wederik,7702AZ,7702AZ,DEDEMSVAART,24.0,100.0,100.0,100.0,G4,1785
8716912000008,871718518003003556,Zuiderboslaan,7702BA,7705PB,DEDEMSVAART,24.0,100.0,91.67,88.0,G4,2613
8716912000008,871718518003002641,Drogteropslagen,7705PC,7705PC,DROGTEROPSLAGEN,16.0,100.0,100.0,88.0,G4,2190
8716912000008,871718518003002641,Drogteropslagen,7705PD,7705PD,DROGTEROPSLAGEN,15.0,100.0,100.0,87.0,G4,2813
8716912000008,871718518003002641,Drogteropslagen,7705PE,7705PG,DROGTEROPSLAGEN,30.0,100.0,100.0,90.0,G4,2249
8716912000008,871718518003012077,Drogteropslagen,7705PH,7705PH,DROGTEROPSLAGEN,21.0,100.0,100.0,81.0,G4,2702
8716912000008,871718518003002641,Drogteropslagen,7705PJ,7705PJ,DROGTEROPSLAGEN,10.0,100.0,100.0,90.0,G4,3232
8716912000008,871718518003002641,De Luttergreppel,7705PK,7707AA,DROGTEROPSLAGEN,33.0,100.0,100.0,85.0,G4,2854
8716912000008,871718518003002641,Zwolseweg,7707AB,7707AB,BALKBRUG,17.0,100.0,100.0,88.0,G4,2129
8716912000008,871718518003002641,Zwolseweg,7707AC,7707AC,BALKBRUG,16.0,100.0,100.0,94.0,G4,1925
8716912000008,871718518003002641,Zwolseweg,7707AD,7707AD,BALKBRUG,19.0,100.0,100.0,100.0,G4,2188
8716912000008,871718518003002641,Zwolseweg,7707AE,7707AE,BALKBRUG,17.0,100.0,100.0,100.0,G4,2414
8716912000008,871718518003002641,Zwolseweg,7707AG,7707AG,BALKBRUG,24.0,100.0,100.0,83.0,G4,3829
8716912000008,871718518003002641,Zwolseweg,7707AH,7707AH,BALKBRUG,14.0,100.0,100.0,64.0,G4,4439
8716912000008,871718518003002641,Zwolseweg,7707AJ,7707AJ,BALKBRUG,17.0,100.0,100.0,76.0,G4,2416
8716912000008,871718518003002641,Zwolseweg,7707AK,7707AK,BALKBRUG,16.0,100.0,100.0,88.0,G4,3135
8716912000008,871718518003002641,Zwolseweg,7707AL,7707AL,BALKBRUG,13.0,100.0,100.0,85.0,G4,2941
8716912000008,871718518003002641,Zwolseweg,7707AM,7707AM,BALKBRUG,16.0,100.0,100.0,94.0,G4,2461
8716912000008,871718518003002641,Zwolseweg,7707AN,7707AN,BALKBRUG,18.0,100.0,100.0,94.0,G4,3448
8716912000008,871718518003002641,Oudelaarstraat,7707AP,7707AR,BALKBRUG,22.0,100.0,100.0,68.0,G4,4037
8716912000008,871718518003002641,Ommerweg,7707AS,7707AS,BALKBRUG,14.0,100.0,100.0,86.0,G4,5201
8716912000008,871718518003002641,Ommerweg,7707AT,7707AT,BALKBRUG,15.0,100.0,100.0,100.0,G4,1707
8716912000008,871718518003002641,Ommerweg,7707AV,7707AV,BALKBRUG,14.0,100.0,100.0,93.0,G4,2421
8716912000008,871718518003002641,Ommerweg,7707AW,7707AW,BALKBRUG,12.0,100.0,100.0,83.0,G4,3325
8716912000008,871718518003002641,Boslaan,7707AX,7707AX,BALKBRUG,29.0,100.0,100.0,93.0,G4,2187
8716912000008,871718518003002641,Boslaan,7707AZ,7707AZ,BALKBRUG,23.0,100.0,100.0,100.0,G4,1595
8716912000008,871718518003002641,Eikenlaan,7707BA,7707BB,BALKBRUG,41.0,100.0,100.0,100.0,G4,1573
8716912000008,871718518003002641,Veldzichtlaan,7707BC,7707BE,BALKBRUG,23.0,100.0,100.0,100.0,G4,1661
8716912000008,871718518003002641,Acacialaan,7707BG,7707BG,BALKBRUG,16.0,100.0,100.0,100.0,G4,3118
8716912000008,871718518003002641,Acacialaan,7707BH,7707BH,BALKBRUG,16.0,100.0,100.0,94.0,G4,2251
8716912000008,871718518003002641,Acacialaan,7707BJ,7707BJ,BALKBRUG,18.0,100.0,100.0,100.0,G4,1895
8716912000008,871718518003002641,Lindenlaan,7707BK,7707BK,BALKBRUG,12.0,100.0,100.0,100.0,G4,1247
8716912000008,871718518003002641,Beukenlaan,7707BL,7707BL,BALKBRUG,11.0,100.0,100.0,100.0,G4,1938
8716912000008,871718518003002641,Beukenlaan,7707BM,7707BM,BALKBRUG,13.0,100.0,100.0,100.0,G4,1505
8716912000008,871718518003002641,Beukenlaan,7707BN,7707BN,BALKBRUG,20.0,100.0,100.0,100.0,G4,1865
8716912000008,871718518003002641,Beukenlaan,7707BP,7707BR,BALKBRUG,21.0,100.0,100.0,100.0,G4,2056
8716912000008,871718518003002641,Kolonieweg,7707BS,7707BS,BALKBRUG,15.0,100.0,100.0,100.0,G4,2316
8716912000008,871718518003002641,Van Hemertstraat,7707BT,7707BT,BALKBRUG,40.0,100.0,100.0,98.0,G4,1665
8716912000008,871718518003002641,Regentenlaan,7707BV,7707BX,BALKBRUG,22.0,100.0,100.0,95.0,G4,2465
8716912000008,871718518003002641,Kruizingastraat,7707BZ,7707CA,BALKBRUG,27.0,100.0,100.0,100.0,G4,1729
8716912000008,871718518003002641,Molenweg,7707CB,7707CB,BALKBRUG,13.0,100.0,100.0,100.0,G4,1771
8716912000008,871718518003002641,Molenweg,7707CC,7707CC,BALKBRUG,16.0,100.0,100.0,100.0,G4,2192
8716912000008,871718518003002641,Molenweg,7707CD,7707CD,BALKBRUG,23.0,100.0,100.0,91.0,G4,2452
8716912000008,871718518003002641,Molenweg,7707CE,7707CE,BALKBRUG,13.0,100.0,100.0,100.0,G4,2067
8716912000008,871718518003002641,Hoogeveenseweg,7707CG,7707CG,BALKBRUG,17.0,100.0,94.12,94.0,G4,2644
8716912000008,871718518003002641,Hoogeveenseweg,7707CH,7707CH,BALKBRUG,23.0,100.0,100.0,91.0,G4,2626
8716912000008,871718518003002641,Wolter Ter Haarstraat,7707CJ,7707CJ,BALKBRUG,14.0,100.0,100.0,100.0,G4,1988
8716912000008,871718518003002641,Wolter Ter Haarstraat,7707CK,7707CK,BALKBRUG,16.0,100.0,100.0,100.0,G4,2109
8716912000008,871718518003002641,Meppelerweg,7707CL,7707CM,BALKBRUG,28.0,100.0,100.0,93.0,G4,3232
8716912000008,871718518003002641,Meppelerweg,7707CN,7707CN,BALKBRUG,21.0,100.0,100.0,71.0,G4,3625
8716912000008,871718518003002641,Meppelerweg,7707CP,7707CP,BALKBRUG,19.0,100.0,100.0,84.0,G4,2914
8716912000008,871718518003002641,De Korte Spruit,7707CR,7707DN,BALKBRUG,19.0,100.0,94.74,95.0,G4,2377
8716912000008,871718518003002641,De Korte Schoor,7707DP,7707DP,BALKBRUG,10.0,100.0,100.0,100.0,G4,2038
8716912000008,871718518003002641,De Wieken,7707DR,7707DR,BALKBRUG,20.0,100.0,100.0,100.0,G4,1715
8716912000008,871718518003002641,De Wieken,7707DS,7707DS,BALKBRUG,13.0,100.0,100.0,100.0,G4,1979
8716912000008,871718518003002641,De Bonkelaar,7707DT,7707DV,BALKBRUG,23.0,100.0,100.0,100.0,G4,2136
8716912000008,871718518003002641,De Omloop,7707DW,7707DW,BALKBRUG,13.0,100.0,100.0,100.0,G4,1689
8716912000008,871718518003002641,De Omloop,7707DX,7707DX,BALKBRUG,17.0,100.0,100.0,100.0,G4,1999
8716912000008,871718518003002641,De Omloop,7707DZ,7707DZ,BALKBRUG,15.0,100.0,100.0,87.0,G4,3931
8716912000008,871718518003002641,Het Schild,7707EA,7707EA,BALKBRUG,14.0,100.0,100.0,100.0,G4,1323
8716912000008,871718518003002641,Het Schild,7707EB,7707EB,BALKBRUG,19.0,100.0,100.0,100.0,G4,1888
8716912000008,871718518003002641,Het Bastion,7707ED,7707EE,BALKBRUG,14.0,100.0,100.0,100.0,G4,1853
8716912000008,871718518003002641,Het Bastion,7707EG,7707EJ,BALKBRUG,16.0,100.0,100.0,100.0,G4,1754
8716912000008,871718518003002641,Het Ravelijn,7707EK,7707EM,BALKBRUG,24.0,100.0,100.0,100.0,G4,1808
8716912000008,871718518003002641,Het Bolwerk,7707EN,7707EN,BALKBRUG,10.0,100.0,100.0,100.0,G4,1477
8716912000008,871718518003002641,De Pol,7707PA,7707PA,BALKBRUG,10.0,100.0,100.0,100.0,G4,2285
8716912000008,871718518003002641,Sponturfwijk,7707PB,7707PB,BALKBRUG,10.0,100.0,100.0,100.0,G4,2713
8716912000008,871718518003002641,Sponturfwijk,7707PC,7707PC,BALKBRUG,10.0,100.0,100.0,90.0,G4,2703
8716912000008,871718518003002641,Den Oosterhuis,7707PD,7707PD,BALKBRUG,19.0,100.0,100.0,74.0,G4,4822
8716912000008,871718518003002641,Den Oosterhuis,7707PE,7707PE,BALKBRUG,16.0,100.0,100.0,75.0,G4,2947
8716912000008,871718518003002641,Den Kaat,7707PG,7707PG,BALKBRUG,17.0,100.0,100.0,82.0,G4,3752
8716912000008,871718518003002641,Achterweg,7707PH,7707PH,BALKBRUG,15.0,100.0,100.0,87.0,G4,2090
8716912000008,871718518003002641,De Poele,7707PJ,7707PK,BALKBRUG,104.0,100.0,97.12,97.0,G4,1710
8716912000008,871718518003002641,Den Huizen,7707PL,7707PM,BALKBRUG,27.0,100.0,100.0,78.0,G4,3348
8716912000008,871718518003002641,Oud Avereest,7707PN,7707PN,BALKBRUG,14.0,100.0,100.0,79.0,G4,2865
8716912000008,871718518003002641,Oud Avereest,7707PP,7707PP,BALKBRUG,16.0,100.0,100.0,75.0,G4,3765
8716912000008,871718518003002641,Den Westerhuis,7707PR,7707PV,BALKBRUG,29.0,100.0,96.55,90.0,G4,3367
8716912000008,871718518003002641,Groot Oever,7707PW,7707RB,BALKBRUG,24.0,100.0,100.0,100.0,G4,3036
8716912000008,871718518003002641,Hoofdweg,7707RC,7707RC,BALKBRUG,17.0,100.0,100.0,82.0,G4,4744
8716912000008,871718518003002641,Talmabuurt,7707RD,7707RE,BALKBRUG,19.0,100.0,100.0,100.0,G4,1890
8716912000008,871718518003002641,Westerhuizingerweg,7707RG,7707RG,BALKBRUG,18.0,100.0,100.0,89.0,G4,3004
8716912000008,871718518003002641,Westerhuizingerweg,7707RH,7707RH,BALKBRUG,15.0,100.0,100.0,100.0,G4,2745
8716912000008,871718518003002641,Nieuwe Dijk,7707RJ,7707RJ,BALKBRUG,16.0,100.0,100.0,94.0,G4,3132
8716912000008,871718518003002641,Nieuwe Dijk,7707RK,7707RM,BALKBRUG,24.0,100.0,100.0,92.0,G4,2995
8716912000008,871718518003002641,De Maat,7707RN,7707RP,BALKBRUG,20.0,100.0,100.0,85.0,G4,3413
8716912000008,871718518003002641,Zelhorstweg,7707RR,7707SC,BALKBRUG,47.0,100.0,97.87,96.0,G4,3371
8716912000008,871718518003012077,Vierde Blok,7707SE,7715PE,BALKBRUG,51.0,100.0,96.08,84.0,G4,2990
8716912000008,871718518003012077,Ir J Nijsinghstraat,7715PG,7715PH,PUNTHORST,24.0,100.0,100.0,92.0,G4,3390
8716912000008,871718518003012077,Evenboersweg,7715PJ,7715PJ,PUNTHORST,15.0,100.0,100.0,67.0,G4,3022
8716912000008,871718518003012077,Puntweg,7715PK,7715PK,PUNTHORST,16.0,100.0,100.0,88.0,G4,2988
8716912000008,871718518003012077,Sterkensweg,7715PL,7715PM,PUNTHORST,31.0,100.0,100.0,81.0,G4,4303
8716912000008,871718518003012077,Mr J B Kanlaan,7715PN,7715PP,PUNTHORST,31.0,100.0,96.77,87.0,G4,2934
8716912000008,871718518003012077,Mr J B Kanlaan,7715PR,7715PR,PUNTHORST,11.0,100.0,100.0,73.0,G4,2639
8716912000008,871718518003012077,De Maat,7715PS,7715PT,PUNTHORST,21.0,100.0,100.0,86.0,G4,2500
8716912000008,871718518003012077,Schapendijk,7715PV,7715PV,PUNTHORST,23.0,100.0,100.0,87.0,G4,2698
8716912000008,871718518003012077,B H Spijkerweg,7715PW,7715PW,PUNTHORST,20.0,100.0,100.0,100.0,G4,2581
8716912000008,871718518003012077,B H Spijkerweg,7715PX,7715RC,PUNTHORST,39.0,100.0,100.0,85.0,G4,2806
8716912000008,871718518003012077,Domineesakker,7715RD,7715RD,PUNTHORST,10.0,100.0,100.0,70.0,G4,2849
8716912000008,871718518003012077,Smeulenweg,7715RG,7741AA,PUNTHORST,25.0,100.0,100.0,96.0,G4,1728
8716912000008,871718518003002344,Rembrandtlaan,7741AB,7741AB,COEVORDEN,15.0,100.0,100.0,100.0,G4,977
8716912000008,871718518003002344,Rembrandtlaan,7741AC,7741AC,COEVORDEN,20.0,100.0,100.0,100.0,G4,1272
8716912000008,871718518003002344,Rembrandtlaan,7741AD,7741AD,COEVORDEN,17.0,100.0,100.0,88.0,G4,1950
8716912000008,871718518003002344,Rembrandtlaan,7741AE,7741AE,COEVORDEN,19.0,100.0,94.74,100.0,G4,1308
8716912000008,871718518003002344,Breitnerstraat,7741AG,7741AG,COEVORDEN,13.0,100.0,100.0,100.0,G4,1503
8716912000008,871718518003002344,van Ruysdaelstraat,7741AH,7741AJ,COEVORDEN,18.0,100.0,100.0,100.0,G4,1545
8716912000008,871718518003002344,Vincent van Goghstraat,7741AK,7741AK,COEVORDEN,19.0,100.0,100.0,100.0,G4,1634
8716912000008,871718518003002344,Vincent van Goghstraat,7741AL,7741AL,COEVORDEN,21.0,100.0,100.0,100.0,G4,1507
8716912000008,871718518003002344,Frans Halsstraat,7741AM,7741AM,COEVORDEN,24.0,100.0,100.0,100.0,G4,1614
8716912000008,871718518003002344,Schutselaan,7741AN,7741AN,COEVORDEN,13.0,100.0,100.0,69.0,G4,2645
8716912000008,871718518003002344,Schutselaan,7741AP,7741AR,COEVORDEN,19.0,100.0,100.0,74.0,G4,2435
8716912000008,871718518003002344,Jan Steenstraat,7741AS,7741AS,COEVORDEN,25.0,100.0,100.0,96.0,G4,1841
8716912000008,871718518003002344,Jozef Israelsstraat,7741AT,7741AT,COEVORDEN,18.0,100.0,100.0,100.0,G4,1835
8716912000008,871718518003002344,Jozef Israelsstraat,7741AV,7741AV,COEVORDEN,12.0,100.0,100.0,100.0,G4,1736
8716912000008,871718518003002344,Mesdagstraat,7741AW,7741BA,COEVORDEN,33.0,100.0,100.0,85.0,G4,3835
8716912000008,871718518003002344,Johannes Vermeerstraat,7741BB,7741BB,COEVORDEN,18.0,100.0,100.0,100.0,G4,1442
8716912000008,871718518003002344,Johannes Vermeerstraat,7741BC,7741BC,COEVORDEN,14.0,100.0,100.0,100.0,G4,1191
8716912000008,871718518003002344,Johannes Vermeerstraat,7741BD,7741BD,COEVORDEN,12.0,100.0,100.0,100.0,G4,1582
8716912000008,871718518003012077,D H van der Scheerstraat,7741BK,7741BK,COEVORDEN,12.0,100.0,100.0,100.0,G4,1640
8716912000008,871718518003002344,D H van der Scheerstraat,7741BL,7741BL,COEVORDEN,12.0,100.0,100.0,100.0,G4,1627
8716912000008,871718518003002344,D H van der Scheerstraat,7741BM,7741BM,COEVORDEN,14.0,100.0,100.0,100.0,G4,1876
8716912000008,871718518003002344,D H van der Scheerstraat,7741BN,7741BN,COEVORDEN,10.0,100.0,100.0,100.0,G4,1714
8716912000008,871718518003002344,Harm Boomstraat,7741BP,7741BP,COEVORDEN,12.0,100.0,100.0,100.0,G4,1526
8716912000008,871718518003002344,Jan Naardingstraat,7741BR,7741BR,COEVORDEN,24.0,100.0,100.0,100.0,G4,1651
8716912000008,871718518003002344,Harm Smeengestraat,7741BS,7741BS,COEVORDEN,18.0,100.0,100.0,94.0,G4,1991
8716912000008,871718518003002344,Harm Smeengestraat,7741BT,7741BT,COEVORDEN,12.0,100.0,100.0,100.0,G4,1776
8716912000008,871718518003002344,Harm Smeengestraat,7741BV,7741BV,COEVORDEN,12.0,100.0,100.0,100.0,G4,1973
8716912000008,871718518003002344,Harm Smeengestraat,7741BW,7741BW,COEVORDEN,12.0,100.0,100.0,100.0,G4,1678
8716912000008,871718518003002344,Comm d Vos v Steenwijkln,7741CA,7741CA,COEVORDEN,12.0,100.0,100.0,100.0,G4,1757
8716912000008,871718518003002344,Comm d Vos v Steenwijkln,7741CB,7741CB,COEVORDEN,15.0,100.0,100.0,100.0,G4,2140
8716912000008,871718518003002344,Comm d Vos v Steenwijkln,7741CC,7741CC,COEVORDEN,11.0,100.0,100.0,73.0,G4,2708
8716912000008,871718518003002344,Comm d Vos v Steenwijkln,7741CD,7741CE,COEVORDEN,20.0,100.0,100.0,95.0,G4,2361
8716912000008,871718518003002344,Elemastraat,7741CG,7741CG,COEVORDEN,17.0,100.0,100.0,94.0,G4,3295
8716912000008,871718518003002344,Elemastraat,7741CH,7741CH,COEVORDEN,12.0,100.0,100.0,92.0,G4,1763
8716912000008,871718518003002344,van Giffenstraat,7741CJ,7741CJ,COEVORDEN,18.0,100.0,100.0,100.0,G4,1562
8716912000008,871718518003002344,Prakkestraat,7741CK,7741CK,COEVORDEN,24.0,100.0,100.0,100.0,G4,1763
8716912000008,871718518003002344,Lesturgeonstraat,7741CL,7741CL,COEVORDEN,18.0,100.0,100.0,83.0,G4,2301
8716912000008,871718518003002344,Comm Cramerlaan,7741CM,7741CM,COEVORDEN,10.0,100.0,100.0,70.0,G6,3170
8716912000008,871718518003002344,Comm Cramerlaan,7741CN,7741CP,COEVORDEN,22.0,100.0,100.0,68.0,G4,2575
8716912000008,871718518003002344,Harm Tiesingstraat,7741CR,7741CT,COEVORDEN,25.0,100.0,96.0,60.0,G4,3791
8716912000008,871718518003002344,van Heutszpark,7741CV,7741DA,COEVORDEN,26.0,100.0,100.0,46.0,G4,4373
8716912000008,871718518003002344,Comm Gaarlandtlaan,7741DB,7741DB,COEVORDEN,14.0,100.0,100.0,50.0,G6,4176
8716912000008,871718518003002344,Anne de Vrieslaan,7741DC,7741DC,COEVORDEN,22.0,100.0,100.0,55.0,G4,3322
8716912000008,871718518003002344,Transformator,7741DJ,7741DJ,COEVORDEN,12.0,100.0,100.0,100.0,G4,1496
8716912000008,871718518003002344,Schakel,7741DK,7741DK,COEVORDEN,14.0,100.0,100.0,100.0,G4,1794
8716912000008,871718518003002344,Signaal,7741DL,7741DL,COEVORDEN,12.0,100.0,100.0,100.0,G4,1598
8716912000008,871718518003002344,Kabel,7741DM,7741DM,COEVORDEN,10.0,100.0,100.0,100.0,G4,1802
8716912000008,871718518003002344,Generator,7741DN,7741DN,COEVORDEN,15.0,100.0,100.0,100.0,G4,1402
8716912000008,871718518003002344,Weth Rooslaan,7741EA,7741EB,COEVORDEN,54.0,100.0,100.0,81.0,G4,2103
8716912000008,871718518003002344,Biezenbrugstraat,7741EC,7741EC,COEVORDEN,15.0,100.0,100.0,80.0,G4,1909
8716912000008,871718518003002344,Oude Gracht,7741ED,7741ED,COEVORDEN,19.0,100.0,100.0,100.0,G4,1766
8716912000008,871718518003002344,Looweg,7741EE,7741EG,COEVORDEN,62.0,100.0,100.0,89.0,G4,2081
8716912000008,871718518003002344,Looweg,7741EH,7741EH,COEVORDEN,25.0,100.0,100.0,72.0,G4,3457
8716912000008,871718518003002344,de Loo,7741EJ,7741EJ,COEVORDEN,12.0,100.0,100.0,92.0,G4,3110
8716912000008,871718518003002344,Stationsstraat,7741EK,7741EK,COEVORDEN,21.0,100.0,95.24,76.0,G4,2612
8716912000008,871718518003002344,van Eijbergenstraat,7741EL,7741EM,COEVORDEN,23.0,100.0,100.0,91.0,G4,1896
8716912000008,871718518003002344,Rabenhauptstraat,7741EN,7741ER,COEVORDEN,18.0,100.0,94.44,67.0,G4,4612
8716912000008,871718518003002344,van Heutszsingel,7741ES,7741ET,COEVORDEN,19.0,100.0,100.0,68.0,G4,3584
8716912000008,871718518003002344,van Heutszsingel,7741EV,7741EV,COEVORDEN,17.0,100.0,100.0,94.0,G4,2130
8716912000008,871718518003002344,van Heutszsingel,7741EW,7741EW,COEVORDEN,17.0,100.0,94.12,65.0,G4,2938
8716912000008,871718518003002344,Burg van der Lelysingel,7741EX,7741EX,COEVORDEN,20.0,100.0,100.0,100.0,G4,2298
8716912000008,871718518003002344,Burg van der Lelysingel,7741EZ,7741EZ,COEVORDEN,24.0,100.0,100.0,100.0,G4,1600
8716912000008,871718518003002344,Burg Gautiersingel,7741GA,7741GA,COEVORDEN,33.0,100.0,96.97,88.0,G4,1480
8716912000008,871718518003002344,Meindert vd Thijnensngl,7741GB,7741GB,COEVORDEN,13.0,100.0,100.0,85.0,G4,2864
8716912000008,871718518003002344,Kasteel,7741GC,7741GD,COEVORDEN,19.0,100.0,94.74,58.0,G4,5538
8716912000008,871718518003002344,Aleida Kramersingel,7741GE,7741GE,COEVORDEN,15.0,100.0,100.0,73.0,G4,2154
8716912000008,871718518003002344,Aleida Kramerstraat,7741GG,7741GH,COEVORDEN,19.0,100.0,100.0,84.0,G4,1875
8716912000008,871718518003002344,Emmastraat,7741GJ,7741GK,COEVORDEN,25.0,100.0,100.0,96.0,G4,1695
8716912000008,871718518003002344,Coehoornstraat,7741GL,7741GN,COEVORDEN,31.0,100.0,100.0,84.0,G4,1998
8716912000008,871718518003002344,Weeshuisstraat,7741GP,7741GR,COEVORDEN,30.0,100.0,96.67,67.0,G4,2837
8716912000008,871718518003002344,Friesestraat,7741GS,7741GS,COEVORDEN,12.0,100.0,100.0,67.0,G4,2486
8716912000008,871718518003002344,Friesestraat,7741GT,7741GT,COEVORDEN,27.0,100.0,100.0,89.0,G4,1852
8716912000008,871718518003002344,Rikkerstraat,7741GV,7741GV,COEVORDEN,15.0,100.0,100.0,73.0,G4,4747
8716912000008,871718518003002344,Friesestraat,7741GW,7741GW,COEVORDEN,12.0,100.0,100.0,50.0,G4,2758
8716912000008,871718518003002344,Friesestraat,7741GX,7741GX,COEVORDEN,40.0,100.0,65.0,88.0,G4,2027
8716912000008,871718518003002344,Stationsplein,7741GZ,7741GZ,COEVORDEN,43.0,100.0,100.0,93.0,G4,1424
8716912000008,871718518003002344,Bakkersteeg,7741HA,7741HG,COEVORDEN,39.0,100.0,97.44,92.0,G4,1001
8716912000008,871718518003002344,Wilhelminasingel,7741HH,7741HH,COEVORDEN,18.0,100.0,100.0,100.0,G4,19
8716912000008,871718518003002344,Wilhelminasingel,7741HJ,7741HJ,COEVORDEN,20.0,100.0,100.0,95.0,G4,1227
8716912000008,871718518003002344,Wilhelminasingel,7741HK,7741HK,COEVORDEN,39.0,100.0,100.0,95.0,G4,1427
